label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Y,0.0,0.0,0.0,0.29614245891571045,-0.06012725085020065,-0.14883463084697723,0.5377269387245178,-0.3551267087459564,-0.19654861092567444,0.6810596585273743,-0.615621030330658,-0.23869289457798004,0.8357676267623901,-0.7310300469398499,-0.2548002600669861,0.36909356713294983,-0.9114712476730347,-0.10043999552726746,0.2436416894197464,-0.8905985951423645,-0.25881218910217285,0.17586082220077515,-0.5940032601356506,-0.3331931233406067,0.17084833979606628,-0.38105639815330505,-0.34072837233543396,0.16622041165828705,-0.983102560043335,-0.07668179273605347,0.047098539769649506,-0.8529157638549805,-0.25324884057044983,0.045094676315784454,-0.5299792885780334,-0.2970351576805115,0.08421006798744202,-0.37122347950935364,-0.28309881687164307,-0.01964404061436653,-0.9537665843963623,-0.08010997623205185,-0.12791268527507782,-0.8813509345054626,-0.27555349469184875,-0.09306688606739044,-0.587396502494812,-0.2897471487522125,-0.035744164139032364,-0.4150862991809845,-0.2368135005235672,-0.20003874599933624,-0.8916478157043457,-0.09334193170070648,-0.25406020879745483,-1.1903108358383179,-0.2092631459236145,-0.3013404309749603,-1.3931010961532593,-0.22495828568935394,-0.33476337790489197,-1.588762640953064,-0.1990283578634262
Y,0.0,0.0,0.0,0.2851051688194275,-0.07637688517570496,-0.14657318592071533,0.5262148976325989,-0.3634805381298065,-0.19604121148586273,0.6778237223625183,-0.6133313775062561,-0.2375521957874298,0.8388053178787231,-0.7103601098060608,-0.2524559497833252,0.3686947226524353,-0.9081650376319885,-0.10872063785791397,0.2681747376918793,-0.867443859577179,-0.2511260211467743,0.21346527338027954,-0.5687490701675415,-0.3101496994495392,0.2118016928434372,-0.3776278793811798,-0.3120197653770447,0.1692703366279602,-0.9817823171615601,-0.08631906658411026,0.07014831155538559,-0.8577052354812622,-0.25493305921554565,0.06663934886455536,-0.5286278128623962,-0.2921874523162842,0.10017940402030945,-0.3665871024131775,-0.27451440691947937,-0.01246502622961998,-0.9549393653869629,-0.08814781904220581,-0.10179630666971207,-0.8893051147460938,-0.2792932987213135,-0.07383907586336136,-0.58916836977005,-0.28986263275146484,-0.027257518842816353,-0.4141522943973541,-0.2348976731300354,-0.18724891543388367,-0.8938494324684143,-0.09895627200603485,-0.22472263872623444,-1.1896867752075195,-0.21373671293258667,-0.26311710476875305,-1.3885384798049927,-0.22773760557174683,-0.29182326793670654,-1.5830614566802979,-0.20065385103225708
Y,0.0,0.0,0.0,0.2859865128993988,-0.07412078231573105,-0.14778222143650055,0.5280748605728149,-0.36316436529159546,-0.19788691401481628,0.6810126304626465,-0.6143642067909241,-0.24003493785858154,0.8454958200454712,-0.7082356810569763,-0.25550153851509094,0.37267857789993286,-0.9070838689804077,-0.10838612169027328,0.27109041810035706,-0.8700792193412781,-0.25251755118370056,0.21599537134170532,-0.5716696977615356,-0.3124834895133972,0.2139578014612198,-0.38033968210220337,-0.3148271441459656,0.17215126752853394,-0.9813092947006226,-0.08600083738565445,0.07131370902061462,-0.8624600172042847,-0.2568119168281555,0.06781130284070969,-0.5319197773933411,-0.294344961643219,0.1012556180357933,-0.3693959414958954,-0.27629968523979187,-0.010587065480649471,-0.9555588364601135,-0.0883636325597763,-0.10120689868927002,-0.8932274580001831,-0.2814742624759674,-0.07245122641324997,-0.5923444032669067,-0.2923245131969452,-0.025176240131258965,-0.41750526428222656,-0.23702286183834076,-0.1862933188676834,-0.8953830003738403,-0.09983675926923752,-0.22576776146888733,-1.1923744678497314,-0.21563875675201416,-0.2651258409023285,-1.3920958042144775,-0.2303955852985382,-0.2943280339241028,-1.5892225503921509,-0.20383433997631073
Y,0.0,0.0,0.0,0.28694185614585876,-0.07125455141067505,-0.1468803435564041,0.528348445892334,-0.35909193754196167,-0.1971846967935562,0.6825529932975769,-0.6094715595245361,-0.23949220776557922,0.8490448594093323,-0.7042847871780396,-0.2549678683280945,0.375034898519516,-0.9042510390281677,-0.10885898768901825,0.2719724476337433,-0.86603844165802,-0.25266173481941223,0.21585573256015778,-0.5700720548629761,-0.3127066195011139,0.21413737535476685,-0.3815888464450836,-0.31567826867103577,0.17536982893943787,-0.9806602001190186,-0.08689571171998978,0.07292132079601288,-0.8536937832832336,-0.25500982999801636,0.07086417078971863,-0.5263302326202393,-0.290894091129303,0.10691690444946289,-0.3714919090270996,-0.2733753025531769,-0.007583415135741234,-0.955340564250946,-0.08972674608230591,-0.09990181773900986,-0.8843244314193726,-0.28100764751434326,-0.06915295124053955,-0.5867124199867249,-0.2906377613544464,-0.019324686378240585,-0.4181016981601715,-0.23603123426437378,-0.18373429775238037,-0.896468460559845,-0.1016719713807106,-0.22548574209213257,-1.1901395320892334,-0.2171197235584259,-0.265420138835907,-1.388744592666626,-0.23107284307479858,-0.2946159541606903,-1.5858954191207886,-0.20448964834213257
Y,0.0,0.0,0.0,0.28577491641044617,-0.07336640357971191,-0.14752991497516632,0.5263312458992004,-0.35947996377944946,-0.1993078887462616,0.6818258166313171,-0.6080552339553833,-0.24268686771392822,0.8478541970252991,-0.7029443383216858,-0.2592639923095703,0.37182530760765076,-0.9053085446357727,-0.11265979707241058,0.2684531509876251,-0.8653076887130737,-0.2558470666408539,0.21180394291877747,-0.5697796940803528,-0.3156680762767792,0.20998558402061462,-0.38230234384536743,-0.31894630193710327,0.17193228006362915,-0.980931282043457,-0.09062663465738297,0.07000602781772614,-0.8522921800613403,-0.25779399275779724,0.06758085638284683,-0.525817334651947,-0.2935875952243805,0.10347568988800049,-0.3710789382457733,-0.2767241895198822,-0.010442899540066719,-0.9542402029037476,-0.09295320510864258,-0.10328182578086853,-0.8807073831558228,-0.28249040246009827,-0.07225275039672852,-0.584632396697998,-0.2917405068874359,-0.021927954629063606,-0.4163762927055359,-0.23798124492168427,-0.18520410358905792,-0.8943637013435364,-0.10444335639476776,-0.22892147302627563,-1.1848896741867065,-0.217911958694458,-0.26934105157852173,-1.3812059164047241,-0.23035186529159546,-0.2987431287765503,-1.576521635055542,-0.20336981117725372
Y,0.0,0.0,0.0,0.28525763750076294,-0.07362154871225357,-0.15014944970607758,0.527716338634491,-0.3610529899597168,-0.2029283344745636,0.6844156980514526,-0.608895480632782,-0.2469273954629898,0.8516130447387695,-0.7008740901947021,-0.2639892101287842,0.36835938692092896,-0.9072675704956055,-0.11512700468301773,0.2649451494216919,-0.8604777455329895,-0.25723913311958313,0.21051324903964996,-0.5646045804023743,-0.3155314028263092,0.20963789522647858,-0.3767760097980499,-0.3176705241203308,0.16830429434776306,-0.9814449548721313,-0.09186644852161407,0.06706252694129944,-0.8475179672241211,-0.25935569405555725,0.06576390564441681,-0.5209426283836365,-0.2955980896949768,0.10078345239162445,-0.3649561405181885,-0.27886471152305603,-0.01387431938201189,-0.9544858336448669,-0.09293052554130554,-0.10566571354866028,-0.8809584379196167,-0.28302890062332153,-0.07446557283401489,-0.5853946805000305,-0.2933935821056366,-0.0254204161465168,-0.41586557030677795,-0.24017451703548431,-0.18899834156036377,-0.8940043449401855,-0.10335074365139008,-0.23364299535751343,-1.1861546039581299,-0.21767206490039825,-0.27495893836021423,-1.384796142578125,-0.23145589232444763,-0.3053836524486542,-1.581510305404663,-0.2053486704826355
Y,0.0,0.0,0.0,0.2835140824317932,-0.07477986067533493,-0.14993660151958466,0.524957001209259,-0.3633642792701721,-0.2033250480890274,0.6805671453475952,-0.6113449931144714,-0.24800768494606018,0.8475260138511658,-0.7016746997833252,-0.265992671251297,0.36583614349365234,-0.9093226790428162,-0.11607404798269272,0.26353901624679565,-0.8609243631362915,-0.2589081823825836,0.21050596237182617,-0.5652302503585815,-0.3182404339313507,0.2095542848110199,-0.3758787512779236,-0.3208620250225067,0.16611942648887634,-0.9817047119140625,-0.09306025505065918,0.06527245044708252,-0.8492206335067749,-0.26133275032043457,0.06536956876516342,-0.5222675204277039,-0.2981961965560913,0.09958808869123459,-0.36311230063438416,-0.28145313262939453,-0.015320505015552044,-0.9546728730201721,-0.09417810291051865,-0.10811880975961685,-0.8827891945838928,-0.2837599217891693,-0.07565588504076004,-0.5871738195419312,-0.2939923405647278,-0.026859184727072716,-0.4154919683933258,-0.24049481749534607,-0.19002705812454224,-0.894320011138916,-0.10471395403146744,-0.23624499142169952,-1.1857787370681763,-0.21765287220478058,-0.27703359723091125,-1.384066104888916,-0.23064377903938293,-0.30758723616600037,-1.5799554586410522,-0.2040897160768509
Y,0.0,0.0,0.0,0.28352758288383484,-0.07602003961801529,-0.14920593798160553,0.5227651596069336,-0.3649246096611023,-0.2027868628501892,0.6776139736175537,-0.61411052942276,-0.2477983832359314,0.8467432260513306,-0.7045343518257141,-0.2660997807979584,0.3660614490509033,-0.9083935022354126,-0.11610914766788483,0.2635233998298645,-0.8665982484817505,-0.260043740272522,0.2113574594259262,-0.5711439251899719,-0.3203039765357971,0.21197360754013062,-0.38367635011672974,-0.3239152431488037,0.16627325117588043,-0.9816234111785889,-0.09364145994186401,0.06488360464572906,-0.8543903827667236,-0.26250752806663513,0.06602638214826584,-0.5261945128440857,-0.2985914647579193,0.10154397785663605,-0.3684750199317932,-0.2815515398979187,-0.01550882775336504,-0.9553301930427551,-0.09547094255685806,-0.10878197848796844,-0.8864228129386902,-0.28494179248809814,-0.07528906315565109,-0.5892546772956848,-0.29377561807632446,-0.02536117285490036,-0.41840097308158875,-0.23969018459320068,-0.19062526524066925,-0.8955830931663513,-0.10676553845405579,-0.23808914422988892,-1.1863973140716553,-0.21937870979309082,-0.2789233326911926,-1.3829708099365234,-0.23194457590579987,-0.30922865867614746,-1.5790990591049194,-0.20541678369045258
Y,0.0,0.0,0.0,0.2805272936820984,-0.07622084766626358,-0.15013287961483002,0.5175667405128479,-0.36275172233581543,-0.20585116744041443,0.673229992389679,-0.6104972958564758,-0.2529379427433014,0.8450225591659546,-0.7017354369163513,-0.2731565535068512,0.36586225032806396,-0.9082534313201904,-0.11834824085235596,0.2613641023635864,-0.8689711689949036,-0.2628404498100281,0.20768317580223083,-0.5727331042289734,-0.3231622874736786,0.20836956799030304,-0.38661423325538635,-0.3270726799964905,0.1655433028936386,-0.9815155267715454,-0.09603463858366013,0.06412599980831146,-0.8555129766464233,-0.2652081847190857,0.06404819339513779,-0.5258974432945251,-0.30078211426734924,0.09962300956249237,-0.3695978820323944,-0.28363466262817383,-0.01679385080933571,-0.9542382955551147,-0.09803047776222229,-0.10989491641521454,-0.886971652507782,-0.28755277395248413,-0.07691830396652222,-0.589056134223938,-0.29560667276382446,-0.02595120668411255,-0.4188498258590698,-0.24126122891902924,-0.19186200201511383,-0.8932786583900452,-0.10956857353448868,-0.24042518436908722,-1.1830461025238037,-0.22135494649410248,-0.28206515312194824,-1.3785500526428223,-0.23314905166625977,-0.3122207522392273,-1.574019193649292,-0.206308975815773
Y,0.0,0.0,0.0,0.28160420060157776,-0.07724353671073914,-0.150019571185112,0.5191518068313599,-0.36324575543403625,-0.20455195009708405,0.6750978231430054,-0.6095718741416931,-0.250313937664032,0.8447973728179932,-0.7007462382316589,-0.26918894052505493,0.3645719885826111,-0.9095579981803894,-0.11742183566093445,0.259736031293869,-0.8624493479728699,-0.2598339319229126,0.2070177048444748,-0.566845178604126,-0.3186648190021515,0.2084704339504242,-0.3810018002986908,-0.32170379161834717,0.16427922248840332,-0.9818421602249146,-0.09485924988985062,0.0638604462146759,-0.8500256538391113,-0.2636488676071167,0.06282217055559158,-0.5229545831680298,-0.2997438311576843,0.097234345972538,-0.36504217982292175,-0.28267326951026917,-0.01789965108036995,-0.9539760947227478,-0.09640747308731079,-0.10898171365261078,-0.8820478320121765,-0.28535646200180054,-0.07754962146282196,-0.5874869227409363,-0.29460176825523376,-0.0281005147844553,-0.41694292426109314,-0.2409762442111969,-0.1925053596496582,-0.8918685913085938,-0.10755561292171478,-0.2402702420949936,-1.1830763816833496,-0.22007179260253906,-0.2833061218261719,-1.3819390535354614,-0.2333565354347229,-0.3147912919521332,-1.5776088237762451,-0.20733167231082916
Y,0.0,0.0,0.0,0.27874642610549927,-0.0774703323841095,-0.15076084434986115,0.513103723526001,-0.36269938945770264,-0.207450732588768,0.6679195761680603,-0.6124780178070068,-0.255695641040802,0.8389570116996765,-0.7089519500732422,-0.2770278751850128,0.36316025257110596,-0.9058282971382141,-0.11685489118099213,0.2596197724342346,-0.8710979223251343,-0.26473701000213623,0.20571358501911163,-0.5757123827934265,-0.3282133638858795,0.2055967152118683,-0.3899756968021393,-0.33369284868240356,0.1638461947441101,-0.9819372296333313,-0.09462400525808334,0.06108095124363899,-0.8562062978744507,-0.26454293727874756,0.06184517592191696,-0.527374267578125,-0.30070921778678894,0.09784454852342606,-0.3749704658985138,-0.28407222032546997,-0.017441675066947937,-0.955659031867981,-0.09740360081195831,-0.11226822435855865,-0.8876248598098755,-0.28740352392196655,-0.0779949352145195,-0.5915043354034424,-0.29540911316871643,-0.02622270956635475,-0.42527222633361816,-0.24119555950164795,-0.19103120267391205,-0.8951247334480286,-0.10984751582145691,-0.2426251769065857,-1.1833657026290894,-0.22158777713775635,-0.28502848744392395,-1.376381278038025,-0.23281514644622803,-0.3161310851573944,-1.5714402198791504,-0.2055579125881195
Y,0.0,0.0,0.0,0.2781051993370056,-0.07696729153394699,-0.15523427724838257,0.512387752532959,-0.3624899983406067,-0.2140386998653412,0.6664229035377502,-0.610979437828064,-0.2627691924571991,0.8384964466094971,-0.7051200866699219,-0.2840653657913208,0.36162877082824707,-0.908684253692627,-0.12427598237991333,0.2541947662830353,-0.8672563433647156,-0.27015337347984314,0.2009638398885727,-0.5717282891273499,-0.33079075813293457,0.20247329771518707,-0.3879486322402954,-0.3348141312599182,0.16056205332279205,-0.9819356799125671,-0.1001105085015297,0.05737752094864845,-0.852587103843689,-0.26988276839256287,0.057863082736730576,-0.5261034369468689,-0.3056998550891876,0.0942268818616867,-0.37402161955833435,-0.2889346480369568,-0.021607594564557076,-0.9537747502326965,-0.10062575340270996,-0.11497882008552551,-0.8822959661483765,-0.2905067801475525,-0.08079319447278976,-0.5899057984352112,-0.29943788051605225,-0.02841879054903984,-0.4243878424167633,-0.24597199261188507,-0.1946076601743698,-0.8918842077255249,-0.1111031100153923,-0.24397395551204681,-1.180963158607483,-0.22346137464046478,-0.28752753138542175,-1.377120852470398,-0.23576673865318298,-0.32005593180656433,-1.572584867477417,-0.20915502309799194
Y,0.0,0.0,0.0,0.28024718165397644,-0.07704006135463715,-0.15118542313575745,0.5134601593017578,-0.3619447946548462,-0.20824085175991058,0.664546012878418,-0.6111488342285156,-0.255927711725235,0.8353115916252136,-0.7053868174552917,-0.27742451429367065,0.3590739667415619,-0.909875750541687,-0.12015040218830109,0.2559867203235626,-0.8594779968261719,-0.26335886120796204,0.2033679485321045,-0.569118082523346,-0.325458824634552,0.2022758275270462,-0.38631731271743774,-0.33128172159194946,0.158023864030838,-0.9826419353485107,-0.09717725217342377,0.05991807579994202,-0.8472793698310852,-0.263068825006485,0.06019521504640579,-0.5255333185195923,-0.30070555210113525,0.09250472486019135,-0.3693234324455261,-0.28626322746276855,-0.023744001984596252,-0.9532464742660522,-0.0980788916349411,-0.11201080679893494,-0.8751269578933716,-0.28389012813568115,-0.07862547785043716,-0.5865314602851868,-0.2946837246417999,-0.030138656497001648,-0.41913947463035583,-0.2435976266860962,-0.19680270552635193,-0.889198362827301,-0.10861372947692871,-0.24544556438922882,-1.1765527725219727,-0.21887436509132385,-0.28878748416900635,-1.3743524551391602,-0.2316044420003891,-0.3226028084754944,-1.569595456123352,-0.20596420764923096
Y,0.0,0.0,0.0,0.2785923182964325,-0.07475820183753967,-0.1569346934556961,0.5118964910507202,-0.3594886362552643,-0.21700212359428406,0.6628309488296509,-0.61049884557724,-0.26660269498825073,0.8350023627281189,-0.7075981497764587,-0.2888782024383545,0.3562220633029938,-0.9085440039634705,-0.1267072558403015,0.2524724006652832,-0.85990309715271,-0.2722308933734894,0.20174840092658997,-0.5665658712387085,-0.3332551419734955,0.20291608572006226,-0.38644129037857056,-0.3382880389690399,0.15539079904556274,-0.9825858473777771,-0.10187625139951706,0.05432684347033501,-0.8442971706390381,-0.26840436458587646,0.056968461722135544,-0.5214734077453613,-0.3036632239818573,0.0926756039261818,-0.37483784556388855,-0.28831812739372253,-0.02635711245238781,-0.9514342546463013,-0.10169845074415207,-0.11870499700307846,-0.8728194832801819,-0.2894023656845093,-0.08218211680650711,-0.5844813585281372,-0.29828715324401855,-0.029454544186592102,-0.42381617426872253,-0.24631564319133759,-0.19856639206409454,-0.8862125277519226,-0.11164753884077072,-0.24771910905838013,-1.171748399734497,-0.22374889254570007,-0.2908344864845276,-1.3676090240478516,-0.23606222867965698,-0.32459303736686707,-1.5637807846069336,-0.21013374626636505
Y,0.0,0.0,0.0,0.2784483730792999,-0.07519102841615677,-0.16031508147716522,0.5102057456970215,-0.36178284883499146,-0.22095660865306854,0.6594859957695007,-0.613695502281189,-0.2707425057888031,0.8329369425773621,-0.7089700102806091,-0.2925749123096466,0.3506205081939697,-0.9103172421455383,-0.12684085965156555,0.24266882240772247,-0.8580811023712158,-0.2750649154186249,0.1947859823703766,-0.5604981184005737,-0.3375810384750366,0.2003525197505951,-0.3820529282093048,-0.3431413769721985,0.14818958938121796,-0.9838032126426697,-0.10085109621286392,0.04155072197318077,-0.8388161063194275,-0.2686382234096527,0.04719945043325424,-0.5141618251800537,-0.30318042635917664,0.08759452402591705,-0.37392303347587585,-0.28703954815864563,-0.034326426684856415,-0.9493917226791382,-0.10042542219161987,-0.13039721548557281,-0.8627097010612488,-0.2922840714454651,-0.09223700314760208,-0.5711399912834167,-0.3008383512496948,-0.03728461265563965,-0.4136112332344055,-0.2471224069595337,-0.20574283599853516,-0.8809462189674377,-0.11021366715431213,-0.25477713346481323,-1.1665854454040527,-0.22579897940158844,-0.29670941829681396,-1.3625519275665283,-0.23805248737335205,-0.3293744623661041,-1.559914469718933,-0.210808664560318
Y,0.0,0.0,0.0,0.28061744570732117,-0.07776456326246262,-0.15937817096710205,0.5123322010040283,-0.36708688735961914,-0.2193315327167511,0.6637226939201355,-0.6191616654396057,-0.2691407799720764,0.8362382650375366,-0.7155963182449341,-0.29123789072036743,0.3499279022216797,-0.9124992489814758,-0.12400900572538376,0.23539234697818756,-0.8590021133422852,-0.27108070254325867,0.19206874072551727,-0.5619944334030151,-0.3335365056991577,0.20205621421337128,-0.38687288761138916,-0.33963996171951294,0.14651045203208923,-0.9842365384101868,-0.0990610122680664,0.037513576447963715,-0.8386446833610535,-0.2656095027923584,0.048015423119068146,-0.5149246454238892,-0.30068880319595337,0.09037426114082336,-0.37822750210762024,-0.2856932282447815,-0.03612574562430382,-0.9483392834663391,-0.09979882836341858,-0.13231980800628662,-0.861629068851471,-0.2919638156890869,-0.08882307261228561,-0.569182813167572,-0.3019452691078186,-0.03192112594842911,-0.4132021367549896,-0.24968858063220978,-0.20700356364250183,-0.8777567148208618,-0.11061839759349823,-0.2588162124156952,-1.1637221574783325,-0.22687755525112152,-0.30343735218048096,-1.357408046722412,-0.23977495729923248,-0.3400658369064331,-1.5541374683380127,-0.213431715965271
Y,0.0,0.0,0.0,0.2809455692768097,-0.08057025820016861,-0.1583874523639679,0.5135349035263062,-0.37256938219070435,-0.2173164337873459,0.6640048027038574,-0.6245125532150269,-0.266394704580307,0.8332181572914124,-0.7203559875488281,-0.287706196308136,0.344600647687912,-0.9177997708320618,-0.124630868434906,0.2318437695503235,-0.8598465919494629,-0.2710615396499634,0.192082941532135,-0.5590929985046387,-0.33186885714530945,0.20452165603637695,-0.3845791816711426,-0.3365921378135681,0.14006078243255615,-0.9850942492485046,-0.09986161440610886,0.03695277124643326,-0.8387846350669861,-0.2687511146068573,0.048279084265232086,-0.5117192268371582,-0.3030458986759186,0.08883654326200485,-0.37055251002311707,-0.2861108183860779,-0.04238317906856537,-0.9473560452461243,-0.10046012699604034,-0.13430628180503845,-0.8639930486679077,-0.2941106855869293,-0.09084151685237885,-0.5682222843170166,-0.30289390683174133,-0.036150120198726654,-0.40739986300468445,-0.24874918162822723,-0.21275754272937775,-0.8756538033485413,-0.11102186888456345,-0.2660386860370636,-1.161636471748352,-0.22757399082183838,-0.31134334206581116,-1.3536028861999512,-0.2400834858417511,-0.34819960594177246,-1.549526572227478,-0.21295930445194244
Y,0.0,0.0,0.0,0.2803359627723694,-0.08168144524097443,-0.15577222406864166,0.5114743709564209,-0.37810996174812317,-0.21359075605869293,0.6601162552833557,-0.632315456867218,-0.2621347904205322,0.8258902430534363,-0.733405590057373,-0.2833472192287445,0.3394344449043274,-0.9189099669456482,-0.118236243724823,0.2321987897157669,-0.8609538078308105,-0.2646157443523407,0.19484275579452515,-0.5645586848258972,-0.3283691108226776,0.20811648666858673,-0.39227354526519775,-0.33570176362991333,0.13685362040996552,-0.9860720634460449,-0.09451431781053543,0.0367853157222271,-0.8372011184692383,-0.2594984173774719,0.05140537768602371,-0.5136963129043579,-0.29405489563941956,0.09456390142440796,-0.37739840149879456,-0.27886518836021423,-0.04452027380466461,-0.9459854364395142,-0.096524678170681,-0.1337863653898239,-0.8580784201622009,-0.2864418625831604,-0.08688380569219589,-0.5668251514434814,-0.2953091561794281,-0.03007117286324501,-0.4125464856624603,-0.24290184676647186,-0.21294298768043518,-0.8706175684928894,-0.10849715769290924,-0.2675264775753021,-1.1525591611862183,-0.22261106967926025,-0.31180015206336975,-1.3420755863189697,-0.23423385620117188,-0.3483814001083374,-1.5360254049301147,-0.2075268030166626
Y,0.0,0.0,0.0,0.27897942066192627,-0.08329369127750397,-0.15437090396881104,0.5046782493591309,-0.3798975646495819,-0.21097321808338165,0.6476081013679504,-0.6339904069900513,-0.2572823464870453,0.811533510684967,-0.7344104647636414,-0.27631425857543945,0.3344200849533081,-0.9201017618179321,-0.12273962795734406,0.22742775082588196,-0.851444661617279,-0.2649015188217163,0.18638448417186737,-0.5608842968940735,-0.3256579041481018,0.19700980186462402,-0.38747239112854004,-0.3317335546016693,0.13329008221626282,-0.9862353801727295,-0.09784445911645889,0.03456186130642891,-0.8240183591842651,-0.25922155380249023,0.04708234965801239,-0.5094993114471436,-0.29245689511299133,0.09013102948665619,-0.3742211163043976,-0.277689665555954,-0.045866284519433975,-0.9457977414131165,-0.09758429229259491,-0.13409824669361115,-0.8470667600631714,-0.2826896607875824,-0.0899886041879654,-0.5653719902038574,-0.2906777262687683,-0.03350759297609329,-0.41244956851005554,-0.2396613508462906,-0.21353985369205475,-0.8704389929771423,-0.10742846131324768,-0.26670894026756287,-1.1479791402816772,-0.22066350281238556,-0.312411904335022,-1.3382413387298584,-0.2330251932144165,-0.34873974323272705,-1.5278359651565552,-0.2073163092136383
Y,0.0,0.0,0.0,0.27987149357795715,-0.07989796996116638,-0.15912801027297974,0.5069113969802856,-0.3746420741081238,-0.21789725124835968,0.6482162475585938,-0.6329334378242493,-0.2656843066215515,0.8168213367462158,-0.7338386178016663,-0.2855960428714752,0.3348937928676605,-0.9173136949539185,-0.12325943261384964,0.22506071627140045,-0.8518354296684265,-0.26729831099510193,0.18340368568897247,-0.5610324144363403,-0.32903075218200684,0.19466380774974823,-0.3865131735801697,-0.33535099029541016,0.1330849975347519,-0.9864291548728943,-0.09615521132946014,0.028052469715476036,-0.8203935623168945,-0.25768452882766724,0.041684675961732864,-0.5062866806983948,-0.291184663772583,0.08798809349536896,-0.37682902812957764,-0.2767949402332306,-0.04595661535859108,-0.9456889629364014,-0.09452717751264572,-0.13878846168518066,-0.8416890501976013,-0.2821071445941925,-0.0938132256269455,-0.558859646320343,-0.2908286452293396,-0.03462260216474533,-0.41042205691337585,-0.23956137895584106,-0.2133428156375885,-0.8704690337181091,-0.10323777794837952,-0.26618248224258423,-1.1471806764602661,-0.21848824620246887,-0.3122946619987488,-1.3366745710372925,-0.23139742016792297,-0.3491384983062744,-1.5272271633148193,-0.20541279017925262
Y,0.0,0.0,0.0,0.27934157848358154,-0.07964055985212326,-0.16263380646705627,0.508430540561676,-0.3728102147579193,-0.2228900045156479,0.6493262648582458,-0.6307972073554993,-0.2714128792285919,0.8143327832221985,-0.7345803380012512,-0.2913634479045868,0.33293431997299194,-0.9168648719787598,-0.12686412036418915,0.22303085029125214,-0.8530620336532593,-0.2743091285228729,0.18268035352230072,-0.5593204498291016,-0.33774644136428833,0.19490991532802582,-0.3823789060115814,-0.3446398973464966,0.12974053621292114,-0.9866273403167725,-0.09866001456975937,0.023820294067263603,-0.8183974623680115,-0.2643754184246063,0.0394471138715744,-0.5015602707862854,-0.2997421622276306,0.08789392560720444,-0.37129491567611694,-0.2858348786830902,-0.049612123519182205,-0.9451718330383301,-0.09638970345258713,-0.14360861480236053,-0.8389908075332642,-0.28731903433799744,-0.09747586399316788,-0.5554494261741638,-0.29700982570648193,-0.03645365685224533,-0.4075382649898529,-0.24553273618221283,-0.21644030511379242,-0.869222104549408,-0.10474532842636108,-0.2691757380962372,-1.14500093460083,-0.22286437451839447,-0.31669214367866516,-1.3357551097869873,-0.23761923611164093,-0.3548741638660431,-1.5297552347183228,-0.21233616769313812
Y,0.0,0.0,0.0,0.2800278663635254,-0.08100444078445435,-0.16175413131713867,0.5107043385505676,-0.3709246814250946,-0.22161786258220673,0.6550179123878479,-0.6255581974983215,-0.2700311243534088,0.8128265738487244,-0.7422710657119751,-0.28989458084106445,0.33690550923347473,-0.9164779782295227,-0.12674526870250702,0.2246903032064438,-0.8528584837913513,-0.2727978825569153,0.18519693613052368,-0.5580152273178101,-0.3350808024406433,0.1978662610054016,-0.3813942074775696,-0.341290146112442,0.13260622322559357,-0.9861942529678345,-0.09917886555194855,0.0256778784096241,-0.8223293423652649,-0.2648315131664276,0.04239031299948692,-0.5016616582870483,-0.30015167593955994,0.0900578498840332,-0.3681103587150574,-0.2860570251941681,-0.047895148396492004,-0.9451878666877747,-0.09735910594463348,-0.14192916452884674,-0.8428312540054321,-0.2888888418674469,-0.09466654062271118,-0.5564004778862,-0.299093097448349,-0.034288715571165085,-0.40530121326446533,-0.24762959778308868,-0.2161385715007782,-0.8688310384750366,-0.10591543465852737,-0.27048128843307495,-1.14742910861969,-0.22495947778224945,-0.3190438747406006,-1.3401128053665161,-0.24048949778079987,-0.35837918519973755,-1.5354751348495483,-0.2155933976173401
Y,0.0,0.0,0.0,0.27723991870880127,-0.08402462303638458,-0.15895603597164154,0.50429368019104,-0.37649062275886536,-0.21726273000240326,0.6474506258964539,-0.6295099854469299,-0.26401010155677795,0.8052010536193848,-0.742605447769165,-0.28228819370269775,0.32959040999412537,-0.9187217354774475,-0.1282360553741455,0.22024855017662048,-0.8481404185295105,-0.27247899770736694,0.18050965666770935,-0.5556353330612183,-0.33335256576538086,0.192874476313591,-0.38083016872406006,-0.3390079438686371,0.12801320850849152,-0.9865807890892029,-0.10134585201740265,0.023213408887386322,-0.8174639940261841,-0.2652149498462677,0.039498571306467056,-0.500313401222229,-0.29912635684013367,0.08673977106809616,-0.3676564395427704,-0.2846348285675049,-0.05092475563287735,-0.94582599401474,-0.09952374547719955,-0.1450166255235672,-0.8379442691802979,-0.2884643077850342,-0.09808102250099182,-0.5554772019386292,-0.29783469438552856,-0.03866370767354965,-0.40622401237487793,-0.24688315391540527,-0.21837304532527924,-0.8713945150375366,-0.10787498950958252,-0.27383410930633545,-1.1488195657730103,-0.22594191133975983,-0.32295969128608704,-1.340795874595642,-0.24080011248588562,-0.36353686451911926,-1.5342063903808594,-0.21583417057991028
