label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
thank_you,0.0,0.0,0.0,0.3480646014213562,-0.06417839974164963,0.04108390212059021,0.5699862241744995,-0.3577118217945099,0.06572457402944565,0.6962971091270447,-0.5905575156211853,0.05605107918381691,0.8187063932418823,-0.7868343591690063,0.044666141271591187,0.6729937791824341,-0.7178657054901123,0.1548784077167511,0.8751164674758911,-1.0034499168395996,0.09368070960044861,1.0304765701293945,-1.226478099822998,0.017483733594417572,1.1549071073532104,-1.4350749254226685,-0.04382440447807312,0.6387644410133362,-0.7667853832244873,0.06340454518795013,0.8795000910758972,-1.0624550580978394,0.0036332341842353344,1.0504246950149536,-1.301945686340332,-0.07315055280923843,1.195203185081482,-1.5305793285369873,-0.1314304769039154,0.5775539875030518,-0.7853601574897766,-0.04513102024793625,0.8363386392593384,-1.0609781742095947,-0.10617545992136002,1.0015250444412231,-1.278117060661316,-0.15592525899410248,1.1377817392349243,-1.4872996807098389,-0.19220276176929474,0.49890655279159546,-0.767297089099884,-0.15832263231277466,0.7183015942573547,-0.9677491784095764,-0.20984132587909698,0.8671152591705322,-1.1244105100631714,-0.23361150920391083,1.001562237739563,-1.2755199670791626,-0.2525666654109955,0.0,0.0,0.0,-0.3903660178184509,-0.06442160159349442,0.06925008445978165,-0.5813407897949219,-0.34369879961013794,0.08688855171203613,-0.6696372628211975,-0.5665156841278076,0.07377338409423828,-0.7419054508209229,-0.7383975982666016,0.05549792945384979,-0.525714099407196,-0.8382149338722229,0.12105519324541092,-0.7965778708457947,-1.0461517572402954,0.08533929288387299,-0.953603208065033,-1.218291997909546,0.039930734783411026,-1.069858431816101,-1.3956502676010132,0.0009449194185435772,-0.4890826642513275,-0.8715475797653198,0.034683309495449066,-0.8267379999160767,-1.103442907333374,-0.0024633058346807957,-1.0035871267318726,-1.2929049730300903,-0.04934443533420563,-1.13438880443573,-1.4945951700210571,-0.08833479136228561,-0.4773370325565338,-0.812494158744812,-0.05895873159170151,-0.8175526857376099,-1.03231942653656,-0.09976118057966232,-0.9966847896575928,-1.2062609195709229,-0.12793555855751038,-1.120303750038147,-1.3922324180603027,-0.1516224890947342,-0.5010435581207275,-0.6804421544075012,-0.15272866189479828,-0.7525655627250671,-0.8781080842018127,-0.1848171055316925,-0.8930307626724243,-1.0214518308639526,-0.19434653222560883,-1.0014071464538574,-1.1812609434127808,-0.20561668276786804
thank_you,0.0,0.0,0.0,0.3405590355396271,-0.05652158707380295,0.03169157728552818,0.5631640553474426,-0.3535616397857666,0.05195615440607071,0.6865388751029968,-0.5860076546669006,0.04063407704234123,0.8107930421829224,-0.7751697301864624,0.028680697083473206,0.6703972220420837,-0.7224876880645752,0.14085394144058228,0.8731271624565125,-1.008317232131958,0.07781072705984116,1.03021240234375,-1.2297873497009277,0.0012498646974563599,1.1547220945358276,-1.4374157190322876,-0.060052335262298584,0.6352464556694031,-0.770372211933136,0.05466775596141815,0.8751909732818604,-1.0656352043151855,-0.006474166177213192,1.0477113723754883,-1.300845742225647,-0.08231837302446365,1.1937541961669922,-1.5265254974365234,-0.13970500230789185,0.5747457146644592,-0.7874924540519714,-0.04859507828950882,0.8318479657173157,-1.0649622678756714,-0.11063279956579208,0.9977966547012329,-1.2797552347183228,-0.15927761793136597,1.1348892450332642,-1.4876177310943604,-0.19413931667804718,0.4983966648578644,-0.7682633996009827,-0.15707440674304962,0.7162483930587769,-0.9738257527351379,-0.2091982364654541,0.864444375038147,-1.1326322555541992,-0.23287321627140045,0.9971722960472107,-1.2836434841156006,-0.25110605359077454,0.0,0.0,0.0,-0.3905208706855774,-0.05688547343015671,0.08133318275213242,-0.579072117805481,-0.3360590636730194,0.10477264970541,-0.6687856316566467,-0.555103063583374,0.09577490389347076,-0.742941677570343,-0.7254567742347717,0.0802360400557518,-0.5244146585464478,-0.8384293913841248,0.1275647133588791,-0.796437680721283,-1.0442931652069092,0.09085701406002045,-0.9564746618270874,-1.2125061750411987,0.04519391432404518,-1.0749199390411377,-1.3866982460021973,0.005777866113930941,-0.4858736991882324,-0.8733780980110168,0.03372493013739586,-0.8309410810470581,-1.1115777492523193,-0.00588440103456378,-1.0165112018585205,-1.2994415760040283,-0.054907623678445816,-1.152625322341919,-1.4984691143035889,-0.09656025469303131,-0.47661715745925903,-0.8122131824493408,-0.06666789948940277,-0.8244686722755432,-1.0456092357635498,-0.1126815676689148,-1.0101006031036377,-1.2289466857910156,-0.1465812623500824,-1.1399927139282227,-1.4235998392105103,-0.17539049685001373,-0.5077412128448486,-0.6772271394729614,-0.1653570979833603,-0.7608031630516052,-0.8873695135116577,-0.20834113657474518,-0.9032851457595825,-1.0413864850997925,-0.22691597044467926,-1.0156879425048828,-1.2138915061950684,-0.24523478746414185
thank_you,0.0,0.0,0.0,0.3531111478805542,-0.06924625486135483,0.046771518886089325,0.5730143189430237,-0.3604595363140106,0.06939680874347687,0.6972346901893616,-0.5849456191062927,0.056294236332178116,0.8135268688201904,-0.7711993455886841,0.040798369795084,0.6662760376930237,-0.7302772402763367,0.1516757309436798,0.8716015219688416,-1.0072300434112549,0.08870171010494232,1.0298446416854858,-1.225059986114502,0.010834425687789917,1.1560567617416382,-1.4295604228973389,-0.05228153243660927,0.6304065585136414,-0.7742462754249573,0.05594975873827934,0.8739278316497803,-1.062238097190857,-0.005986950360238552,1.0466938018798828,-1.2981163263320923,-0.0845954418182373,1.1910046339035034,-1.5260213613510132,-0.1449822187423706,0.5703771710395813,-0.7846379280090332,-0.055750031024217606,0.8310171365737915,-1.0533037185668945,-0.11809197813272476,0.996769905090332,-1.2698982954025269,-0.16956961154937744,1.1303651332855225,-1.47980797290802,-0.2080097645521164,0.49573853611946106,-0.7555573582649231,-0.171488955616951,0.7133023738861084,-0.9486677646636963,-0.2230878621339798,0.8594387173652649,-1.1046987771987915,-0.24774613976478577,0.9875651597976685,-1.2548712491989136,-0.2682936191558838,0.0,0.0,0.0,-0.39661723375320435,-0.06409294158220291,0.09269586950540543,-0.5827884674072266,-0.3452955484390259,0.11940638720989227,-0.6699616312980652,-0.5626035928726196,0.11212988942861557,-0.7432726621627808,-0.7332900762557983,0.09668781608343124,-0.5286230444908142,-0.8404653668403625,0.1281433403491974,-0.8060221672058105,-1.0472244024276733,0.09336528182029724,-0.9668276309967041,-1.2156782150268555,0.0508776530623436,-1.0861576795578003,-1.3891383409500122,0.012923636473715305,-0.4878924787044525,-0.8724000453948975,0.029650207608938217,-0.8383951783180237,-1.1058480739593506,-0.010523192584514618,-1.0231996774673462,-1.292406678199768,-0.05925726890563965,-1.1580893993377686,-1.4901477098464966,-0.1013948917388916,-0.47715553641319275,-0.8050343990325928,-0.07378074526786804,-0.828027069568634,-1.0382156372070312,-0.12197311967611313,-1.0138510465621948,-1.2234374284744263,-0.15748094022274017,-1.1438255310058594,-1.4206275939941406,-0.18809865415096283,-0.5072329640388489,-0.6631264686584473,-0.17361421883106232,-0.7617747783660889,-0.8676148056983948,-0.22173155844211578,-0.906036913394928,-1.018155813217163,-0.24396687746047974,-1.0204976797103882,-1.1877509355545044,-0.26522886753082275
thank_you,0.0,0.0,0.0,0.349384069442749,-0.06556601822376251,0.04622989147901535,0.5685980916023254,-0.35243505239486694,0.06821894645690918,0.6918792724609375,-0.5771299600601196,0.054882586002349854,0.8111519813537598,-0.768244743347168,0.039285846054553986,0.6714054346084595,-0.7230561971664429,0.14996398985385895,0.8826418519020081,-1.005598545074463,0.0865587592124939,1.0442607402801514,-1.2291496992111206,0.008941748179495335,1.173656702041626,-1.4379777908325195,-0.0536750964820385,0.6356903910636902,-0.7700223922729492,0.054435860365629196,0.8849505186080933,-1.0640392303466797,-0.007473418023437262,1.0615805387496948,-1.3019143342971802,-0.08576055616140366,1.2097127437591553,-1.5306559801101685,-0.14552494883537292,0.5755078792572021,-0.7840961217880249,-0.0569169856607914,0.8419106006622314,-1.0564782619476318,-0.11809240281581879,1.0114738941192627,-1.2735803127288818,-0.16839593648910522,1.1486577987670898,-1.4841747283935547,-0.20596273243427277,0.5013467073440552,-0.758248507976532,-0.1723395138978958,0.722162127494812,-0.9546352028846741,-0.2228005975484848,0.8708243370056152,-1.109786033630371,-0.24612043797969818,1.0015283823013306,-1.2597103118896484,-0.2654177248477936,0.0,0.0,0.0,-0.39436182379722595,-0.055049341171979904,0.08652260154485703,-0.5745291709899902,-0.32417547702789307,0.11018900573253632,-0.6582161784172058,-0.5350602865219116,0.10035108029842377,-0.7267730832099915,-0.7035152912139893,0.08291030675172806,-0.5273138284683228,-0.8406194448471069,0.12940028309822083,-0.8014523983001709,-1.042299509048462,0.09403982013463974,-0.9596284031867981,-1.2102227210998535,0.0504080168902874,-1.0777504444122314,-1.3837398290634155,0.01193387433886528,-0.4894799292087555,-0.871366024017334,0.03362598270177841,-0.8332096934318542,-1.1063463687896729,-0.008207415230572224,-1.012969732284546,-1.2951449155807495,-0.05853257700800896,-1.1466478109359741,-1.4952841997146606,-0.10114186257123947,-0.4810948967933655,-0.8038777112960815,-0.06796427816152573,-0.8276621103286743,-1.0340906381607056,-0.11790021508932114,-1.012566328048706,-1.2170279026031494,-0.1540154367685318,-1.143064260482788,-1.4113317728042603,-0.1835140585899353,-0.5142398476600647,-0.6616554260253906,-0.1667715609073639,-0.7672591805458069,-0.8704291582107544,-0.21346229314804077,-0.9117193222045898,-1.0252805948257446,-0.2343006730079651,-1.0263036489486694,-1.1974728107452393,-0.25406384468078613
thank_you,0.0,0.0,0.0,0.3504178822040558,-0.06119724363088608,0.03811363875865936,0.5674272775650024,-0.3492208421230316,0.055422067642211914,0.686760663986206,-0.5755027532577515,0.03939060866832733,0.8049825429916382,-0.766118586063385,0.022444505244493484,0.6669609546661377,-0.7316944599151611,0.1401199996471405,0.8744669556617737,-1.0112248659133911,0.0768924131989479,1.032873511314392,-1.2272413969039917,0.0009111689287237823,1.159314751625061,-1.4288883209228516,-0.06016967445611954,0.6287159323692322,-0.7760127186775208,0.05020513758063316,0.8770352602005005,-1.0635443925857544,-0.011217635124921799,1.0525070428848267,-1.2885384559631348,-0.08544063568115234,1.2024263143539429,-1.505818247795105,-0.14168013632297516,0.5668097138404846,-0.7846553325653076,-0.05590648949146271,0.833365261554718,-1.0546456575393677,-0.11725445091724396,1.0017849206924438,-1.2613495588302612,-0.16333965957164764,1.1396695375442505,-1.461341381072998,-0.1971336305141449,0.49321576952934265,-0.7515877485275269,-0.16663651168346405,0.7137570977210999,-0.9446319341659546,-0.21662135422229767,0.86080402135849,-1.0972495079040527,-0.23816518485546112,0.9908865690231323,-1.2446913719177246,-0.2553669810295105,0.0,0.0,0.0,-0.401632696390152,-0.06210613623261452,0.08054574579000473,-0.5879873037338257,-0.34503602981567383,0.10080918669700623,-0.6791611909866333,-0.5693705677986145,0.08913066983222961,-0.7508705258369446,-0.7445698976516724,0.0703621432185173,-0.525521993637085,-0.8430362939834595,0.11743586510419846,-0.806022047996521,-1.0490366220474243,0.07731577754020691,-0.9680380821228027,-1.2197526693344116,0.031306374818086624,-1.0878181457519531,-1.3939313888549805,-0.0076120090670883656,-0.4861290454864502,-0.8735392093658447,0.024651063606142998,-0.8367127180099487,-1.1113214492797852,-0.018274666741490364,-1.0197280645370483,-1.3003774881362915,-0.06792154908180237,-1.1550477743148804,-1.499106526374817,-0.10948996990919113,-0.4771480858325958,-0.8054551482200623,-0.07378345727920532,-0.8270849585533142,-1.0364962816238403,-0.12224236875772476,-1.0127983093261719,-1.221319556236267,-0.15636689960956573,-1.1434171199798584,-1.4153087139129639,-0.18464279174804688,-0.5091420412063599,-0.6611624956130981,-0.17000220715999603,-0.7649940252304077,-0.8650233745574951,-0.21179430186748505,-0.9100764989852905,-1.0144013166427612,-0.22844938933849335,-1.0247182846069336,-1.17854905128479,-0.24530848860740662
thank_you,0.0,0.0,0.0,0.3491964042186737,-0.06532638520002365,0.04187268391251564,0.5675373673439026,-0.3455967307090759,0.062331411987543106,0.6885696053504944,-0.5665407180786133,0.04822342097759247,0.8038769960403442,-0.7556118965148926,0.03326564282178879,0.6703099012374878,-0.7221019268035889,0.15290391445159912,0.8764333128929138,-1.0013047456741333,0.09258272498846054,1.0336096286773682,-1.2200102806091309,0.01657979190349579,1.1589882373809814,-1.425123929977417,-0.04480832815170288,0.6346326470375061,-0.7704051733016968,0.060969769954681396,0.8784951567649841,-1.0594607591629028,0.0020030795130878687,1.0512064695358276,-1.292862892150879,-0.07315386831760406,1.1970194578170776,-1.517275094985962,-0.13016733527183533,0.5755886435508728,-0.7845194339752197,-0.04745332896709442,0.8384658098220825,-1.0540978908538818,-0.10493876039981842,1.0047253370285034,-1.2637672424316406,-0.14959095418453217,1.140459656715393,-1.4653578996658325,-0.18275490403175354,0.504554033279419,-0.7576801776885986,-0.16083979606628418,0.7232531309127808,-0.9532960653305054,-0.2071094959974289,0.8702605962753296,-1.1077553033828735,-0.22608467936515808,1.0003610849380493,-1.255691409111023,-0.24169759452342987,0.0,0.0,0.0,-0.4031207859516144,-0.058427922427654266,0.07541041821241379,-0.5870049595832825,-0.34188342094421387,0.09116475284099579,-0.671928882598877,-0.5596059560775757,0.07619616389274597,-0.7394612431526184,-0.7321290373802185,0.05386127904057503,-0.5242217183113098,-0.8449260592460632,0.1027248427271843,-0.8121098875999451,-1.0540720224380493,0.05677764490246773,-0.9784495830535889,-1.2265368700027466,0.008743983693420887,-1.1006572246551514,-1.4037392139434814,-0.031133871525526047,-0.48402097821235657,-0.8749801516532898,0.011552366428077221,-0.8409916162490845,-1.1195520162582397,-0.03738055005669594,-1.0277140140533447,-1.3104993104934692,-0.09023328870534897,-1.1636996269226074,-1.5127414464950562,-0.13376836478710175,-0.4761141240596771,-0.8048935532569885,-0.08476255089044571,-0.8305044174194336,-1.0463876724243164,-0.1388682872056961,-1.018517017364502,-1.2366228103637695,-0.17670172452926636,-1.1492915153503418,-1.4360342025756836,-0.20682044327259064,-0.5114410519599915,-0.6575959324836731,-0.1786910742521286,-0.766886293888092,-0.8661901950836182,-0.2257535308599472,-0.91435706615448,-1.0180104970932007,-0.24619270861148834,-1.0304151773452759,-1.1843469142913818,-0.26534050703048706
thank_you,0.0,0.0,0.0,0.35031387209892273,-0.06275217980146408,0.03235241025686264,0.573782205581665,-0.34970659017562866,0.047971196472644806,0.6989284157752991,-0.5817583203315735,0.031392134726047516,0.8194177746772766,-0.7740351557731628,0.012930138036608696,0.6733885407447815,-0.7290529012680054,0.1297755241394043,0.8825178146362305,-1.0127997398376465,0.06196669861674309,1.041947603225708,-1.23456871509552,-0.017761630937457085,1.170150637626648,-1.4399641752243042,-0.08139795064926147,0.6332441568374634,-0.7728758454322815,0.04080287739634514,0.883544385433197,-1.0684330463409424,-0.025682689622044563,1.0591760873794556,-1.3061095476150513,-0.10606531798839569,1.2099664211273193,-1.5364209413528442,-0.16675467789173126,0.5688088536262512,-0.7789261341094971,-0.064152792096138,0.8377867937088013,-1.0510762929916382,-0.12941911816596985,1.005299687385559,-1.2655470371246338,-0.18073593080043793,1.1421490907669067,-1.472866415977478,-0.21857206523418427,0.48974549770355225,-0.7434242963790894,-0.17402835190296173,0.7081362009048462,-0.9363327622413635,-0.22759824991226196,0.8550528883934021,-1.0893670320510864,-0.25227370858192444,0.9849624633789062,-1.236551284790039,-0.27189773321151733,0.0,0.0,0.0,-0.3954525589942932,-0.062084853649139404,0.06635726988315582,-0.5792160034179688,-0.34757503867149353,0.07998299598693848,-0.6663634777069092,-0.5712506175041199,0.06578940898180008,-0.7368063926696777,-0.7445669174194336,0.04542471840977669,-0.5229436159133911,-0.8464924097061157,0.0916527509689331,-0.8082906603813171,-1.0519702434539795,0.04440971463918686,-0.9736202955245972,-1.2189581394195557,-0.0037192029412835836,-1.0957186222076416,-1.392068862915039,-0.04359091445803642,-0.48366984724998474,-0.8752264976501465,0.006487395614385605,-0.8377631902694702,-1.1208633184432983,-0.04464562237262726,-1.0232422351837158,-1.306954026222229,-0.0964115783572197,-1.1594688892364502,-1.5055954456329346,-0.1385360211133957,-0.4744475781917572,-0.8036128878593445,-0.08410491049289703,-0.8281020522117615,-1.043907642364502,-0.13997803628444672,-1.0155483484268188,-1.2331336736679077,-0.1780671328306198,-1.1457037925720215,-1.433377742767334,-0.20798750221729279,-0.506893515586853,-0.6554462313652039,-0.17283545434474945,-0.7619438767433167,-0.8575024604797363,-0.22146163880825043,-0.9109448790550232,-1.0053513050079346,-0.2433672398328781,-1.0273669958114624,-1.1708214282989502,-0.26325201988220215
thank_you,0.0,0.0,0.0,0.3606726825237274,-0.06520102173089981,0.016963964328169823,0.5835496783256531,-0.3511297404766083,0.02294333092868328,0.7079886198043823,-0.5810793042182922,-4.479382187128067e-05,0.8294834494590759,-0.7759237289428711,-0.02471097745001316,0.6677087545394897,-0.7437126636505127,0.10755238682031631,0.8775060772895813,-1.0144221782684326,0.030816392973065376,1.0396193265914917,-1.2254650592803955,-0.05393730476498604,1.169643521308899,-1.4231935739517212,-0.12039180099964142,0.6206309795379639,-0.7836954593658447,0.025271447375416756,0.8741759061813354,-1.063130259513855,-0.05026134476065636,1.051755666732788,-1.2897233963012695,-0.13361801207065582,1.2051557302474976,-1.5153461694717407,-0.19561538100242615,0.551031768321991,-0.7774817943572998,-0.07373388111591339,0.8209559917449951,-1.0340818166732788,-0.14834809303283691,0.9911460280418396,-1.2364428043365479,-0.20126129686832428,1.1298469305038452,-1.4353480339050293,-0.2381984293460846,0.46822497248649597,-0.7240613698959351,-0.17842324078083038,0.6832107901573181,-0.9093654155731201,-0.23903478682041168,0.8296961188316345,-1.0604137182235718,-0.26585397124290466,0.9579640030860901,-1.2058690786361694,-0.2857608497142792,0.0,0.0,0.0,-0.4035445749759674,-0.053454648703336716,0.0731186792254448,-0.5868401527404785,-0.3421218693256378,0.08802974224090576,-0.668436586856842,-0.5659282803535461,0.07414469122886658,-0.732032835483551,-0.7409139275550842,0.05267069488763809,-0.5352823734283447,-0.8427841067314148,0.08914729952812195,-0.8199235796928406,-1.0486756563186646,0.04098237678408623,-0.9860988855361938,-1.212922215461731,-0.007400216534733772,-1.109717607498169,-1.3848377466201782,-0.04809604957699776,-0.49002695083618164,-0.8717072606086731,-5.5679818615317345e-05,-0.8472977876663208,-1.1167387962341309,-0.0539802610874176,-1.0380445718765259,-1.3034263849258423,-0.10898344963788986,-1.1789662837982178,-1.5018794536590576,-0.15439224243164062,-0.47685036063194275,-0.797642707824707,-0.09353160113096237,-0.8327546715736389,-1.040724754333496,-0.15119200944900513,-1.027209758758545,-1.2320067882537842,-0.1926170289516449,-1.1639217138290405,-1.4332472085952759,-0.22596201300621033,-0.5076717734336853,-0.6494492292404175,-0.18417178094387054,-0.7643334269523621,-0.8549978137016296,-0.2375742644071579,-0.9177079796791077,-1.0061089992523193,-0.2649630308151245,-1.038196086883545,-1.1728410720825195,-0.2892720699310303
thank_you,0.0,0.0,0.0,0.3550143539905548,-0.059698741883039474,0.03828372806310654,0.5751447081565857,-0.3443213403224945,0.05778919532895088,0.6990949511528015,-0.5712534785270691,0.043953925371170044,0.8154098987579346,-0.7689071893692017,0.028524884954094887,0.6635757088661194,-0.7353754639625549,0.14051328599452972,0.8724485039710999,-1.007704496383667,0.07655827701091766,1.0333694219589233,-1.2182896137237549,-0.0008650657255202532,1.1614018678665161,-1.41513192653656,-0.06312267482280731,0.6234935522079468,-0.7802264094352722,0.05002424493432045,0.8743381500244141,-1.0611324310302734,-0.01311015710234642,1.0508848428726196,-1.2864480018615723,-0.09018747508525848,1.2005444765090942,-1.5037529468536377,-0.14841076731681824,0.5601617693901062,-0.7856663465499878,-0.056790295988321304,0.8291469812393188,-1.0455639362335205,-0.12135376036167145,0.9999935030937195,-1.250178337097168,-0.1715245246887207,1.1386866569519043,-1.448947787284851,-0.2078392207622528,0.48417434096336365,-0.7464852929115295,-0.16794395446777344,0.7063745260238647,-0.9330419898033142,-0.22225676476955414,0.8533978462219238,-1.0853649377822876,-0.24711653590202332,0.9820138216018677,-1.234541416168213,-0.26643237471580505,0.0,0.0,0.0,-0.40466469526290894,-0.058120109140872955,0.057971227914094925,-0.5826948881149292,-0.33733803033828735,0.0629180297255516,-0.6614809632301331,-0.5561202764511108,0.04107208922505379,-0.7206934094429016,-0.7318479418754578,0.012381653301417828,-0.5246940851211548,-0.8460264205932617,0.07477467507123947,-0.8136335015296936,-1.0529307126998901,0.022236129269003868,-0.9810207486152649,-1.2240880727767944,-0.029278172180056572,-1.1057485342025757,-1.3994797468185425,-0.07156157493591309,-0.4846455156803131,-0.8746784925460815,-0.007498317863792181,-0.840072512626648,-1.1174616813659668,-0.06498918682336807,-1.0273592472076416,-1.3089873790740967,-0.12211953103542328,-1.1686344146728516,-1.5100562572479248,-0.1680130511522293,-0.47342413663864136,-0.8014037013053894,-0.09451567381620407,-0.8303899168968201,-1.0365196466445923,-0.154044046998024,-1.0226812362670898,-1.2184840440750122,-0.19415970146656036,-1.1590031385421753,-1.4080277681350708,-0.22485406696796417,-0.5018169283866882,-0.6505000591278076,-0.18018639087677002,-0.759002685546875,-0.8478874564170837,-0.22976695001125336,-0.9103111028671265,-0.9922545552253723,-0.2522543668746948,-1.0289921760559082,-1.1509466171264648,-0.27211567759513855
thank_you,0.0,0.0,0.0,0.35944071412086487,-0.06322293728590012,0.04113294184207916,0.575488269329071,-0.34622684121131897,0.06288125365972519,0.6990915536880493,-0.5705479383468628,0.05114966258406639,0.8177141547203064,-0.7633111476898193,0.03797644376754761,0.6512244939804077,-0.7435738444328308,0.14451271295547485,0.866002082824707,-1.0084947347640991,0.082881860435009,1.0318905115127563,-1.2207494974136353,0.006706270854920149,1.1616623401641846,-1.41966712474823,-0.054621390998363495,0.6137513518333435,-0.7875911593437195,0.05485793948173523,0.8700995445251465,-1.0606306791305542,-0.006699822843074799,1.048386812210083,-1.2852206230163574,-0.08275564759969711,1.2012543678283691,-1.5065581798553467,-0.14002324640750885,0.5575577616691589,-0.7892671227455139,-0.050369743257761,0.8330383896827698,-1.042330265045166,-0.11184745281934738,1.0047919750213623,-1.2482335567474365,-0.16023844480514526,1.1437855958938599,-1.4495419263839722,-0.19484242796897888,0.49357256293296814,-0.7437088489532471,-0.1598811149597168,0.7193124294281006,-0.9318380951881409,-0.21036642789840698,0.8674721121788025,-1.0871655941009521,-0.23277921974658966,0.9967615604400635,-1.2373477220535278,-0.24978983402252197,0.0,0.0,0.0,-0.4095335006713867,-0.060342371463775635,0.07444469630718231,-0.5843366980552673,-0.3420681655406952,0.08635339885950089,-0.6620761752128601,-0.5561761856079102,0.07016100734472275,-0.7203331589698792,-0.7332441806793213,0.04533372074365616,-0.5246701836585999,-0.8569579124450684,0.07516256719827652,-0.8132379651069641,-1.0645854473114014,0.023952657356858253,-0.9775664210319519,-1.2289084196090698,-0.02438965067267418,-1.1015055179595947,-1.4021326303482056,-0.0649961605668068,-0.47761085629463196,-0.8784596920013428,-0.014014427550137043,-0.8394151926040649,-1.1282761096954346,-0.07164960354566574,-1.0262507200241089,-1.3156471252441406,-0.12822122871875763,-1.1677627563476562,-1.516300082206726,-0.1752377450466156,-0.4637658894062042,-0.7969344854354858,-0.10601123422384262,-0.8243197798728943,-1.0415924787521362,-0.16889247298240662,-1.0188957452774048,-1.237534761428833,-0.21536748111248016,-1.157580018043518,-1.4402852058410645,-0.25161615014076233,-0.49695682525634766,-0.6411063075065613,-0.1937728226184845,-0.7613741159439087,-0.8452062606811523,-0.25278985500335693,-0.9168621897697449,-0.9949327111244202,-0.28452667593955994,-1.0388295650482178,-1.1589760780334473,-0.3117135167121887
thank_you,0.0,0.0,0.0,0.38101908564567566,-0.06381618976593018,0.0535845011472702,0.6012856960296631,-0.35450103878974915,0.08233647048473358,0.7296488881111145,-0.575416088104248,0.07567732781171799,0.8449224233627319,-0.7608187794685364,0.06659474968910217,0.6504181623458862,-0.754820704460144,0.15265996754169464,0.8701817393302917,-1.002030372619629,0.09820080548524857,1.0402109622955322,-1.2029732465744019,0.02580426074564457,1.1713933944702148,-1.3947508335113525,-0.03461511433124542,0.6070934534072876,-0.7924586534500122,0.05871013179421425,0.870182454586029,-1.0481997728347778,0.00440256530418992,1.0543168783187866,-1.2595323324203491,-0.06853097677230835,1.210227370262146,-1.474564790725708,-0.12507949769496918,0.5493842363357544,-0.7782186269760132,-0.04894080385565758,0.8255895376205444,-1.015031337738037,-0.10387428104877472,0.9981371760368347,-1.2086310386657715,-0.14610029757022858,1.1381826400756836,-1.4014089107513428,-0.17786413431167603,0.4908779561519623,-0.7133995294570923,-0.16024574637413025,0.7161231637001038,-0.897929847240448,-0.20619025826454163,0.8630219101905823,-1.0451732873916626,-0.2239876687526703,0.9901601076126099,-1.1857116222381592,-0.23811861872673035,0.0,0.0,0.0,-0.4129786491394043,-0.07811141759157181,0.08839717507362366,-0.5865052342414856,-0.3625270128250122,0.10517822951078415,-0.6655951142311096,-0.5767118334770203,0.09141283482313156,-0.7323564887046814,-0.7459762096405029,0.06763382256031036,-0.5253003239631653,-0.858135461807251,0.08490493893623352,-0.8149415850639343,-1.0610542297363281,0.03835899755358696,-0.9729559421539307,-1.2225887775421143,-0.006324554327875376,-1.0924255847930908,-1.399242877960205,-0.04501727223396301,-0.477397620677948,-0.8786219358444214,-0.010726726613938808,-0.8407412171363831,-1.1218613386154175,-0.06533577293157578,-1.0227043628692627,-1.3088716268539429,-0.11827662587165833,-1.1570909023284912,-1.5113173723220825,-0.1632860004901886,-0.4624665379524231,-0.7918751239776611,-0.10799325257539749,-0.8248128890991211,-1.031846523284912,-0.16750304400920868,-1.0137994289398193,-1.2254167795181274,-0.2094416320323944,-1.1451419591903687,-1.4286036491394043,-0.24364446103572845,-0.4927619397640228,-0.6355143785476685,-0.1998540610074997,-0.7566676139831543,-0.8394843339920044,-0.2569502294063568,-0.9085568189620972,-0.9891809821128845,-0.2867010831832886,-1.0257331132888794,-1.1547249555587769,-0.31336820125579834
